active_size dormant_size mut_rate_per_base genome_size gens dormancy_number replicates sub_rate evol_distance sub_rate_N evol_distance_N sub_rate_M evol_distance_M
100 100 0.001 100 10000 1 100 0.0 0.0 0.27 0.334715326971 0.01 0.0100672652491
100 100 0.001 100 10000 1 100 0.04 0.0411061773712 0.15 0.167357663486 0.04 0.0411061773712
100 100 0.001 100 10000 1 100 0.05 0.0517446536152 0.28 0.35050538387 0.06 0.0625362067043
100 100 0.001 100 10000 1 100 0.02 0.0202715042909 0.16 0.179963002223 0.02 0.0202715042909
100 100 0.001 100 10000 1 100 0.03 0.0306164958902 0.26 0.319250861569 0.07 0.0734853062702
100 100 0.001 100 10000 1 100 0.02 0.0202715042909 0.17 0.192783827242 0.02 0.0202715042909
100 100 0.001 100 10000 1 100 0.01 0.0100672652491 0.33 0.43486387144 0.02 0.0202715042909
100 100 0.001 100 10000 1 100 0.01 0.0100672652491 0.19 0.219102317101 0.01 0.0100672652491
100 100 0.001 100 10000 1 100 0.06 0.0625362067043 0.38 0.529927650669 0.07 0.0734853062702
100 100 0.001 100 10000 1 100 0.01 0.0100672652491 0.21 0.246378050229 0.01 0.0100672652491
100 100 0.001 100 10000 1 100 0.01 0.0100672652491 0.08 0.084596620609 0.01 0.0100672652491
100 100 0.001 100 10000 1 100 0.03 0.0306164958902 0.11 0.118953772632 0.03 0.0306164958902
100 100 0.001 100 10000 1 100 0.0 0.0 0.15 0.167357663486 0.02 0.0202715042909
100 100 0.001 100 10000 1 100 0.03 0.0306164958902 0.17 0.192783827242 0.03 0.0306164958902
100 100 0.001 100 10000 1 100 0.01 0.0100672652491 0.15 0.167357663486 0.05 0.0517446536152
100 100 0.001 100 10000 1 100 0.04 0.0411061773712 0.22 0.260397149988 0.05 0.0517446536152
100 100 0.001 100 10000 1 100 0.02 0.0202715042909 0.09 0.0958750286324 0.03 0.0306164958902
100 100 0.001 100 10000 1 100 0.02 0.0202715042909 0.26 0.319250861569 0.02 0.0202715042909
